tanggal,periode,teks_bersih,sentimen,likes,retweet,username
2024-10-23 15:35:02,sesudah,halo sahabat presiden prabowo subianto pimpin acara penting kabinet merah putih sesi bonding akmil magelang jawa tengah oktober program tuju kuat visi misi kerjasama antarmenteri wakil menteri mana jalan bagai giat kait pimpin sama tenda lapang lalu acara bonding kabinet merah putih prabowo seluruh anggota kabinet paham satu visi misi jalan perintah kerja sama solid kabinet harap mampu bawa ubah signifikan kecewa prabowo salah salah perlu simak bahas obrol newsroom live rabu oktober facebook tiktok youtube prabowosubianto kabinetmerahputih bondingkabinet indonesiamaju harikerja visiprabowo akmilmagelang pemerintahanprabowo kepemimpinanprabowo kolaborasikabinet,negatif,0,0,kompascom
2024-10-23 15:35:14,sesudah,prabowo bidik negara triliun sumber,negatif,3,0,VIVAcoid
2024-10-23 15:35:25,sesudah,positive thinking sekali ira gibran punya niat buat improvement,netral,1407,54,hafiz_aa
2024-10-23 15:35:28,sesudah,prabowo lanjut food estate mustahil hasil cara lama,negatif,5,1,geloraco
2024-10-23 15:35:30,sesudah,kelas jokowi sama prabowo akur gibran sama anis mah gampang,positif,3,0,samsulgalaxys21
2024-10-23 15:35:40,sesudah,pengaruh pilkada jakarta buat prabowo pilpres lengkap,positif,12,2,2045Tv
2024-10-23 15:36:02,sesudah,baca strategi presiden prabowo hari pertama kabinet merah putih,negatif,0,0,jawapos
2024-10-23 15:36:27,sesudah,edar foto resmi gibran coret coret netizen,positif,3,3,didienAZHAR
2024-10-23 15:36:48,sesudah,lantik presiden sambut gembira masyarakat indonesia banyak pihak ingat baik prabowo subianto salah satu mantan ajudan prabowo kapten purn agustinus susanto prabowosubianto kaptenagustinussusanto mantanajudan tvone,positif,0,0,tvOneNews
2024-10-23 15:36:48,sesudah,agustinus susanto cerita kena masa masa sama prabowo subianto tiba tiba menang prabowosubianto kaptenagustinussusanto mantanajudan tvone,negatif,0,0,tvOneNews
2024-10-23 15:36:49,sesudah,diri ungkap masa masa sama prabowo subianto salah satu prabowo laku terjun payung sama pidie aceh agus sempat tukar payung payung milik komandan prabowosubianto kaptenagustinussusanto mantanajudan tvone,netral,0,0,tvOneNews
2024-10-23 15:36:50,sesudah,agus alami luka berat lari rumah sakit ambulans agus lihat sosok prabowo lambai tangan isyarat diri hidup prabowosubianto kaptenagustinussusanto mantanajudan tvone,negatif,0,0,tvOneNews
2024-10-23 15:36:51,sesudah,prabowo temu agus sedang awat rumah sakit posisi tangan kaki ikat prabowosubianto kaptenagustinussusanto mantanajudan tvone,positif,0,0,tvOneNews
2024-10-23 15:37:17,sesudah,segala masalah kait umat atur integrasi satuinjakarta jakartabarujakartamaju ridomenang putar doaja kartuuntuksemua prabowo untukjakarta rdc,positif,4,0,DEMOKRAT_S14P
2024-10-23 15:37:26,sesudah,tampak kantor raffi ahmad usai lantik prabowo jadi utus khusus presiden raffiahmad kantorutusankhususpresiden,positif,0,0,kompascom
2024-10-23 15:38:11,sesudah,tanya efektivitas efisiensi kabinet merah putih gemuk,negatif,9,4,KompasTV
2024-10-23 15:38:13,sesudah,besok menteri kabinet merah putih berangkat magelang latih akmil,negatif,129,27,KompasTV
2024-10-23 15:38:25,sesudah,modal sda kaya hayati mustahil wujud catat hajar koruptor sakit kanker jujur kelola uang negara jadi rakyat sejahtera pak,negatif,5,1,_riverheaven
2024-10-23 15:38:28,sesudah,tuju sekali rakyat hak optimal prabowo gibran kerjafokus ready semangat baik tuju siapbekerja untukrakyat,positif,33,6,prabowoisme
2024-10-23 15:38:32,sesudah,kontras ceria selvi ananda anak ekspresi gibran rakabuming potret keluarga banyak protes lifestyle,negatif,1,1,liputan6dotcom
2024-10-23 15:38:58,sesudah,opini opini kata pak prabowo rasa lebih tau,negatif,40,2,zuk_zak13
2024-10-23 15:39:00,sesudah,gibran pantau uji coba makan gizi gratis jakarta utara,positif,0,0,jawapos
2024-10-23 15:39:25,sesudah,strategi prabowo pakai mobil lokal buat indonesia,positif,2,0,detikoto
2024-10-23 15:39:34,sesudah,sidang kabinet perdana prabowo bicara soal penting politik masing masing menteri,negatif,0,0,kompascom
2024-10-23 15:39:35,sesudah,prabowo minta sempit opsi utang fokus target pajak progresif,negatif,2,4,KATADATAcoid
2024-10-23 15:39:45,sesudah,allah ampun jangan ampun pimpin,negatif,1,0,jannahseeker99
2024-10-23 15:40:03,sesudah,infografis daftar menteri kaya kabinet prabowo,negatif,0,0,officialinews_
2024-10-23 15:40:11,sesudah,prabowo tegas jamin utuh langsung indonesia newsupdate update news text,negatif,1,0,kumparan
2024-10-23 15:40:14,sesudah,perintah daerah prov kab kota dinas transmigrasi biaya laksana transmigrasi masuk apbd masing daerah menteri apa tahu ttg struktur orang perintah otonomi daerah khusus bidang transmigrasi shrsnya ajar dulu baru ngomong,negatif,3,3,JohnySibuea
2024-10-23 15:42:06,sesudah,wapres gibran blusukan proyek mrt fase lewat news,negatif,1,1,keuangannews_id
2024-10-23 15:42:28,sesudah,bukan urat takut pak prabowo putus masak takut sama sipit mulyono kalau kapolri panglima loyalis mulyono kasih pak pak safrie beres mah,negatif,5,0,AndiSur71290508
2024-10-23 15:43:16,sesudah,dar kenal pak beliau pernah citra tampil apa buat bantu warga lingkung rumah hambalang paling exspose tetap jadi diri sendiri jendral yakin indonesia jaya bawah pimpin bapak,positif,14,6,AlmaghribiS
2024-10-23 15:43:17,sesudah,hati hati pak jadi canda adik fufufafa bener baru pertama nyalip tikung,negatif,2,0,gendhos8888
2024-10-23 15:43:40,sesudah,mudah presiden mesti tegas mereshufle bantu nasehat nya pro china usaha jahat keruk sumber daya alam indonesia,negatif,9,0,Giri_Pastika
2024-10-23 15:44:14,sesudah,daftar tokoh panggil prabowo nyata tak jadi menteri wamen,negatif,1,0,kompascom
2024-10-23 15:44:36,sesudah,prabowo soal bekal menteri akmil magelang bawa tradisi heroisme newsupdate update news text,netral,15,3,kumparan
2024-10-23 15:45:00,sesudah,mendikdasmen abdul kata presiden prabowo peduli stem utama matematika stem kaji ajar mulai kelas via,positif,11,2,detikcom
2024-10-23 15:45:00,sesudah,seniman satu banjir order wayang kulit putra presiden didit prabowo siapa sosok seniman via,positif,2,0,detikcom
2024-10-23 15:45:22,sesudah,memang kaga pinternya gibran makanya kaga pilih,netral,1,0,Bangku_Teduh
2024-10-23 15:46:24,sesudah,selamat pak emban amanah baru ajudan pak prabowo pak ahrie selalu merespon lapor sangat bantu jadi korban sulit lenting istana,positif,211,30,JhonSitorus_18
2024-10-23 15:46:34,sesudah,sedang bayang pak prabowo naik gunung meru,positif,24,0,inzhagi___
2024-10-23 15:47:03,sesudah,siap oke tancap gas pak,negatif,2,0,JaenoXTM
2024-10-23 15:47:04,sesudah,anggota komisi pilih umum kpu idham holik aku terima daftar nama anggota dpr tunjuk menteri kabinet merah putih,negatif,0,0,inilahdotcom
2024-10-23 15:47:05,sesudah,menteri kabinet merah putih bekal seragam ikut bekal lembah tidar beritasatu news berita,negatif,0,0,Beritasatu
2024-10-23 15:47:33,sesudah,pemkot magelang solek sambut datang prabowo bekal menteri akademi militer news,negatif,4,0,liputan6dotcom
2024-10-23 15:48:55,sesudah,daftar nama kandidat ajudan prabowo tiga matra tni polri ajudanprabowo tni polri,positif,0,0,kompascom
2024-10-23 15:49:03,sesudah,menteri pemuda olahraga menpora dito ariodtejo sama wakil taufik hidayat damping wakil presiden wapres gibran rakabuming raka tinjau proyek bangun cibubur youth elite sport center cibubur jakarta timur jaktim selasa siang tinjau rupa rangkai giat wapres gibran selasa ecek uji coba makan siang gratis salah satu sekolah dasar jakarta progres lrt wapresgibran gibranrakabumingraka sportcentercibubur menpora ditoariodtejo wamenpora taufikhidayat metrotv,positif,2,0,Metro_TV
2024-10-23 15:49:19,sesudah,main narasi jokowi gibran ntar dandan lihat sangat hebat bak pahlawan generasi lanjut,negatif,2,1,nova_dharma_pm
2024-10-23 15:49:42,sesudah,semua satu prabowo gibran kerjafokus percaya mampu kuat kuat nasional tangkal serang luar siapbekerja untukrakyat,negatif,46,26,info_beragam
2024-10-23 15:50:00,sesudah,harga jam tangan gibran rakabuming raka bikin dengkul getar pakai lantik,positif,4,1,democrazymedia
2024-10-23 15:50:10,sesudah,matahari kembar perintah presiden masa jenderal kalah sama pengaruh mantan jenderal gerindra prabowo tni kimplus kuningkeren polisi tniau tniad pilkada golkarpedia banyumas tnial dprri dprd,negatif,2,2,fransisca_ning
2024-10-23 15:50:27,sesudah,menpora cuma fokus bola doang khusus timnas buat nyari suara penting politik waktu pilpres kemaren pssi timnas jadi alat cari suara cinta sepakbola kan ketua pssi nya erick tim kampanye prabowo gibran,negatif,1,0,fufu__fafa
2024-10-23 15:50:29,sesudah,curiga beliau bawa amanah banyak orang kalau diri sendiri masa bodoh kamu tahu apa isi ditandatangani,negatif,2,0,Sigmahalim
2024-10-23 15:50:43,sesudah,menteri lindung pmi kepala perintah presiden bapak prabowo subianto dimn beliau pesan terima kasih mau sama kabinet merah putih kerja luar negeri eksploitasi,positif,14,12,PGekyun
2024-10-23 15:51:18,sesudah,pak blum dapet makan siang,positif,0,0,kepinginpintar
2024-10-23 15:51:24,sesudah,foto wapres gibran lihat uji coba makan gizi gratis dki,positif,5,1,CNNIndonesia
2024-10-23 15:51:25,sesudah,momen wapres china kunjung taman mini hadir lantik prabowo gibran,positif,0,0,detikTravel
2024-10-23 15:52:27,sesudah,problem pak mulai paling dekat,negatif,2,0,99wisnu
2024-10-23 15:52:31,sesudah,alas gibran lebih sering blusukan usai lantik jadi wapres,positif,9,0,idx_channel
2024-10-23 15:52:42,sesudah,sama prabowo gibran kerjafokus tetap kerja intens tak lelah sempurna layan rakyat siapbekerja untukrakyat,positif,67,56,cuitcuap_
2024-10-23 15:52:43,sesudah,mungkin janji nya periode,negatif,2,2,Dinoxxx721
2024-10-23 15:53:14,sesudah,rapat perdana kabinet merah putih menko ahy kan arah prabowo soal nasib bangun ikn,negatif,0,0,VIVAcoid
2024-10-23 15:53:33,sesudah,prabowo semua punya penting politik utama penting nasional newsupdate update news text,negatif,1,0,kumparan
2024-10-23 15:53:34,sesudah,lsi denny ungkap percaya presiden rakyat sama prabowo newsupdate update news text,positif,2,0,kumparan
2024-10-23 15:54:02,sesudah,rijik dulu nempel sama prabowo jadi apa dudung copot baliho rijik mandat bravo,negatif,2,0,Zuly_annie
2024-10-23 15:54:48,sesudah,wapres gibran tinjau makan siang gizi smpn jakarta,netral,1,0,okezonenews
2024-10-23 15:54:48,sesudah,selamat datang era gelap,negatif,3,0,165Hati
2024-10-23 15:54:51,sesudah,mudah punya nyali,positif,2,0,PandirKelana13
2024-10-23 15:54:57,sesudah,anak smp sekarang pilpres udh punya hak pilih gibran mulai serok bawah moga tim pak baca sirat,negatif,15,2,2dibukaB
2024-10-23 15:56:06,sesudah,bahas akun fufufafa ucapin selamat dulu mas resmi lantik presiden wakil presiden lantik tanda mula era perintah baru indonesia,positif,3,0,bulanbiiru
2024-10-23 15:56:06,sesudah,presiden prabowo subianto pesan menteri didik dasar tengah abdul baik metode ajar matematika sekolah baik utama jenjang sekolah dasar minta beri latih ajar efektif guru matematika kata prabowo taruh perhati besar tingkat kualitas didik utama bidang sains teknologi prabowo pandang upaya capai lalu kembang ajar matematika utama kelas tingkat sekolah dasar prabowo usul ajar matematika kenal mulai tingkat taman kanak kanak tadi tawar bagaimana ajar matematika tingkat kelas mungkin kenal matematika anak anak tingkat kata baca berita lengkap matematika didik prabowosubianto abdulmuti asumsico,positif,70,9,asumsico
2024-10-23 15:56:12,sesudah,parah akun sebut muat cuitsn hina pak prabowo keluarga kata kata sangat pantas,negatif,3,0,bulanbiiru
2024-10-23 15:56:13,sesudah,situ banyak netizen cari tahu siapa benar sosok balik fufufafa the power netizen netizen nemu beberapa tunjuk arah sosok dalang balik akun fufufafa tak gibran rakabuming wakil presiden,negatif,3,1,bulanbiiru
2024-10-23 15:56:14,sesudah,menteri menteri kabinet merah putih kmp berangkat magelang kamis besok jalan latih sama sama sana,negatif,0,0,inilahdotcom
2024-10-23 15:56:15,sesudah,sempat redup topik soal fufufafa ramai bicara netizen bincang ramai cuit akun doktertifa minta pak prabowo usut akun fufufafa jadi trending,negatif,2,1,bulanbiiru
2024-10-23 15:56:16,sesudah,hingga kini identitas balik akun fufufafa misterius netizen makin desak pak prabowo usut akun beliau diam beri nyata resmi kamu perlu ungkap dalang balik akun fufufafa,netral,2,0,bulanbiiru
2024-10-23 15:56:57,sesudah,presiden prabowo subianto tunjuk purnawirawan perwira pertama tengah masuk kabinet merah putih lulus kampus militer bang politis,positif,3,0,Media24id
2024-10-23 15:57:46,sesudah,sering blusukan sekolah proyek gibran bantu presiden lewat,positif,0,0,tribunpontianak
2024-10-23 15:57:56,sesudah,sekjen zaky urgensi badan selenggara haji umrah hadir narasumber program apa kabar indonesia pagi tayang one rabu susul bentuk badan selenggara haji presiden prabowo subianto amphuri,positif,2,0,amphuri
2024-10-23 15:58:02,sesudah,mahfud sebut sjafrie sjamsoeddin sosok tepat ganti prabowo sebaga lewat,negatif,0,0,tribunpontianak
2024-10-23 15:59:23,sesudah,menteri lindung kerja migran indonesia perintah presiden republik indonesia bapak prabowo subianto beliau panggil presiden hambalang tak lebih menit terus beri pesan,positif,11,8,Pusvita95
2024-10-23 15:59:46,sesudah,mungkin kejar ikan negeri cina alas memang terlalu ramah lemah,negatif,6,0,arifbud94838076
2024-10-23 16:00:02,sesudah,tuju sis kompak prabowo gibran kerjafokus yakin kurang timpang pakai program makmur efektif siapbekerja untukrakyat,positif,25,21,agathadew_
2024-10-23 16:00:28,sesudah,percaya jangan kecewa prabowo obrol newsroom,negatif,24,3,kompascom
2024-10-23 16:00:36,sesudah,presiden prabowo subianto terima kunjung utus khusus satu emirat arab mesir istana merdeka temu sebut langsung suasana hangat konstruktif agenda bahas kerja sama potensi kembang hubung strategis bagai sektor kunjung tanda komitmen indonesia erat hubung diplomatik mesir pea kuat peran indonesia kancah internasional jaga damai stabilitas kawasan timur tengah,positif,8,5,Ndons_Back
2024-10-23 16:00:37,sesudah,ekonom politikus percaya kabinet merah putih pilih dasar profesionalisme jumlah kalang kritik gemuk kabinet merah putih kmp bentuk prabowo subianto gibran rakabuming raka muncul duga banyak orang titip masuk,negatif,1,0,tvOneNews
2024-10-23 16:00:42,sesudah,khawatir pidato kemarin naskah dibuatin sama jokowi isi memang sangat cermin isi kepala jokowi begini sangat klise sulit percaya bukti cirikhas berita ngibull ala jokowi,negatif,95,1,bedasablon
2024-10-23 16:00:46,sesudah,wapres gibran rakabuming raka tinjau uji coba makan gizi gratis foto indrianto eko suwarso nym lihat lengkap,positif,0,0,antaranews
2024-10-23 16:02:12,sesudah,wapres gibran uji coba makan gizi gratis smpn jakarta tempofoto,positif,24,2,tempodotco
2024-10-23 16:02:12,sesudah,seluruh menteri prabowo bakal retret akmil ahy nostalgia jadi taruna,negatif,0,0,kompascom
2024-10-23 16:02:18,sesudah,solidaritas hakim indonesia temu presiden prabowo bahas tingkat sejahtera tempometro,positif,2,0,tempodotco
2024-10-23 16:02:19,sesudah,tni polri siaga personel aman giat kabinet prabowo magelang tempovideo,negatif,0,0,tempodotco
2024-10-23 16:02:19,sesudah,tan andi amran bantah masuk kabinet prabowo haji islam profesional,negatif,0,0,VIVAcoid
2024-10-23 16:02:21,sesudah,kolonel hantu rimba ajudan prabowo nyata mayor kopassus tni temu jasad adit,positif,0,0,VIVAcoid
2024-10-23 16:02:26,sesudah,prabowo minta apbn betul betul efisien belanja giat seminar hingga jalan luar negeri minta rang,negatif,0,0,detikfinance
2024-10-23 16:02:41,sesudah,gibran rakabuming raka tugas wakil presiden jauh beda era ruf amin jabat kurang lebih sama ungkap gibran usai tinjau makan siang gratis smpn jakarta utara rabu tirtodaily,negatif,1,1,TirtoID
2024-10-23 16:02:44,sesudah,diksi tajam tohok ubun ubun,positif,0,0,NeutralPointOV
2024-10-23 16:02:55,sesudah,pertama pak presiden prabowo subianto terima kasih bapak mau sama beliau kabinet merah putih,positif,5,2,Pusvita95
2024-10-23 16:03:17,sesudah,moga semua bahagia pilih presiden harap besar bangsa ketaqwaan kepad tuhan moga semua warga nikmat apa laku apa sedang lihat terimakasih semua pimpin bangsa mampu mengadaikan semua,positif,2,0,AndikDesember
2024-10-23 16:03:38,sesudah,nama nama jabat lantik prabowo subianto mulai menteri hingga utus khusus baca lengkap,positif,0,0,tribunmedan
2024-10-23 16:03:58,sesudah,jadi begini guys kasih tau berita sungguh jadi tragedi tragedi sangat parah waktu sisi buk titiek pak prabowo status suami istri anak semata wayang nama mas diet,negatif,2,0,pemberontak_44
2024-10-23 16:04:00,sesudah,menteri hutan raja juli minta presiden prabowo jaga hutan indonesia sebut prabowo minta hutan indonesia buat rakyat sejahtera,positif,1,0,detikcom
2024-10-23 16:04:19,sesudah,presiden prabowo subianto minta bapak kerja kerja luar negeri eksploitasi dagang orang hak hak kerja jaga maksimal mungkin,positif,4,2,Pusvita95
2024-10-23 16:04:43,sesudah,padahal kunjung kaya bikin kerja kuli stop ngerjain kerjaaan utama malah alih buat kunjung vvip lancar misi fufufafa mah penting ambil sudut pandang kamera pas booming orang kaget,positif,9,0,kiqi01
2024-10-23 16:05:11,sesudah,budi arie bocor agenda bekal menteri kabinet prabowo gibran akmil magelang,negatif,0,0,KompasTV
2024-10-23 16:05:33,sesudah,efek pak wakil ayah punya dukung rawan lihat tahu hujat fufufafa bela,positif,2,0,ownerradikal1
2024-10-23 16:05:53,sesudah,moga benar prediksi prabowo ulur intervensi koalisi oslo kawan moga prabowo sedang susun kuat rakyat oposisi baik internal perintah maupun luar perintah angkat prabowo kalau korupsi kerja kurang baik basmi,negatif,102,3,hasni33064
